Tiempo PosicionX_Euler PosicionY_Euler PosicionX_Leapfrog PosicionX_Leapfrog
1.386e+06 1.43954e+11 4.07573e+10 1.43939e+11 4.07552e+10
1.3896e+06 1.43925e+11 4.08604e+10 1.4391e+11 4.08583e+10
1.3932e+06 1.43895e+11 4.09636e+10 1.4388e+11 4.09614e+10
1.3968e+06 1.43866e+11 4.10667e+10 1.43851e+11 4.10645e+10
1.4004e+06 1.43837e+11 4.11698e+10 1.43821e+11 4.11676e+10
1.404e+06 1.43807e+11 4.12728e+10 1.43792e+11 4.12707e+10
1.4076e+06 1.43777e+11 4.13759e+10 1.43762e+11 4.13737e+10
1.4112e+06 1.43748e+11 4.14789e+10 1.43732e+11 4.14767e+10
1.4148e+06 1.43718e+11 4.15819e+10 1.43703e+11 4.15797e+10
1.4184e+06 1.43688e+11 4.16849e+10 1.43673e+11 4.16827e+10
1.422e+06 1.43658e+11 4.17878e+10 1.43643e+11 4.17856e+10
1.4256e+06 1.43628e+11 4.18908e+10 1.43613e+11 4.18886e+10
1.4292e+06 1.43598e+11 4.19937e+10 1.43583e+11 4.19915e+10
1.4328e+06 1.43568e+11 4.20966e+10 1.43553e+11 4.20944e+10
1.4364e+06 1.43538e+11 4.21995e+10 1.43523e+11 4.21972e+10
1.44e+06 1.43508e+11 4.23023e+10 1.43492e+11 4.23001e+10
1.4436e+06 1.43477e+11 4.24052e+10 1.43462e+11 4.24029e+10
1.4472e+06 1.43447e+11 4.2508e+10 1.43431e+11 4.25057e+10
1.4508e+06 1.43417e+11 4.26108e+10 1.43401e+11 4.26085e+10
1.4544e+06 1.43386e+11 4.27135e+10 1.4337e+11 4.27112e+10
1.458e+06 1.43355e+11 4.28163e+10 1.4334e+11 4.28139e+10
1.4616e+06 1.43325e+11 4.2919e+10 1.43309e+11 4.29167e+10
1.4652e+06 1.43294e+11 4.30217e+10 1.43278e+11 4.30193e+10
1.4688e+06 1.43263e+11 4.31244e+10 1.43247e+11 4.3122e+10
1.4724e+06 1.43232e+11 4.3227e+10 1.43216e+11 4.32246e+10
1.476e+06 1.43201e+11 4.33296e+10 1.43185e+11 4.33273e+10
1.4796e+06 1.4317e+11 4.34323e+10 1.43154e+11 4.34299e+10
1.4832e+06 1.43139e+11 4.35348e+10 1.43123e+11 4.35324e+10
1.4868e+06 1.43108e+11 4.36374e+10 1.43092e+11 4.3635e+10
1.4904e+06 1.43077e+11 4.374e+10 1.4306e+11 4.37375e+10
1.494e+06 1.43045e+11 4.38425e+10 1.43029e+11 4.384e+10
1.4976e+06 1.43014e+11 4.3945e+10 1.42998e+11 4.39425e+10
1.5012e+06 1.42982e+11 4.40475e+10 1.42966e+11 4.4045e+10
1.5048e+06 1.42951e+11 4.41499e+10 1.42934e+11 4.41474e+10
1.5084e+06 1.42919e+11 4.42523e+10 1.42903e+11 4.42499e+10
1.512e+06 1.42887e+11 4.43547e+10 1.42871e+11 4.43522e+10
1.5156e+06 1.42855e+11 4.44571e+10 1.42839e+11 4.44546e+10
1.5192e+06 1.42824e+11 4.45595e+10 1.42807e+11 4.4557e+10
1.5228e+06 1.42792e+11 4.46618e+10 1.42775e+11 4.46593e+10
1.5264e+06 1.4276e+11 4.47642e+10 1.42743e+11 4.47616e+10
1.53e+06 1.42728e+11 4.48664e+10 1.42711e+11 4.48639e+10
1.5336e+06 1.42695e+11 4.49687e+10 1.42679e+11 4.49661e+10
1.5372e+06 1.42663e+11 4.5071e+10 1.42647e+11 4.50684e+10
1.5408e+06 1.42631e+11 4.51732e+10 1.42614e+11 4.51706e+10
1.5444e+06 1.42598e+11 4.52754e+10 1.42582e+11 4.52728e+10
1.548e+06 1.42566e+11 4.53776e+10 1.42549e+11 4.53749e+10
1.5516e+06 1.42533e+11 4.54797e+10 1.42517e+11 4.54771e+10
1.5552e+06 1.42501e+11 4.55819e+10 1.42484e+11 4.55792e+10
1.5588e+06 1.42468e+11 4.5684e+10 1.42451e+11 4.56813e+10
1.5624e+06 1.42435e+11 4.5786e+10 1.42419e+11 4.57834e+10
1.566e+06 1.42403e+11 4.58881e+10 1.42386e+11 4.58854e+10
1.5696e+06 1.4237e+11 4.59901e+10 1.42353e+11 4.59874e+10
1.5732e+06 1.42337e+11 4.60922e+10 1.4232e+11 4.60894e+10
1.5768e+06 1.42304e+11 4.61941e+10 1.42287e+11 4.61914e+10
1.5804e+06 1.42271e+11 4.62961e+10 1.42253e+11 4.62934e+10
1.584e+06 1.42237e+11 4.63981e+10 1.4222e+11 4.63953e+10
1.5876e+06 1.42204e+11 4.65e+10 1.42187e+11 4.64972e+10
1.5912e+06 1.42171e+11 4.66019e+10 1.42154e+11 4.65991e+10
1.5948e+06 1.42137e+11 4.67037e+10 1.4212e+11 4.6701e+10
1.5984e+06 1.42104e+11 4.68056e+10 1.42087e+11 4.68028e+10
1.602e+06 1.4207e+11 4.69074e+10 1.42053e+11 4.69046e+10
1.6056e+06 1.42037e+11 4.70092e+10 1.42019e+11 4.70064e+10
1.6092e+06 1.42003e+11 4.7111e+10 1.41986e+11 4.71081e+10
1.6128e+06 1.41969e+11 4.72127e+10 1.41952e+11 4.72099e+10
1.6164e+06 1.41935e+11 4.73145e+10 1.41918e+11 4.73116e+10
1.62e+06 1.41902e+11 4.74162e+10 1.41884e+11 4.74133e+10
1.6236e+06 1.41868e+11 4.75178e+10 1.4185e+11 4.75149e+10
1.6272e+06 1.41833e+11 4.76195e+10 1.41816e+11 4.76166e+10
1.6308e+06 1.41799e+11 4.77211e+10 1.41782e+11 4.77182e+10
1.6344e+06 1.41765e+11 4.78227e+10 1.41747e+11 4.78198e+10
1.638e+06 1.41731e+11 4.79243e+10 1.41713e+11 4.79214e+10
1.6416e+06 1.41696e+11 4.80259e+10 1.41679e+11 4.80229e+10
1.6452e+06 1.41662e+11 4.81274e+10 1.41644e+11 4.81244e+10
1.6488e+06 1.41628e+11 4.82289e+10 1.4161e+11 4.82259e+10
1.6524e+06 1.41593e+11 4.83304e+10 1.41575e+11 4.83274e+10
1.656e+06 1.41558e+11 4.84318e+10 1.4154e+11 4.84288e+10
1.6596e+06 1.41524e+11 4.85333e+10 1.41506e+11 4.85302e+10
1.6632e+06 1.41489e+11 4.86347e+10 1.41471e+11 4.86316e+10
1.6668e+06 1.41454e+11 4.8736e+10 1.41436e+11 4.8733e+10
1.6704e+06 1.41419e+11 4.88374e+10 1.41401e+11 4.88343e+10
1.674e+06 1.41384e+11 4.89387e+10 1.41366e+11 4.89357e+10
1.6776e+06 1.41349e+11 4.904e+10 1.41331e+11 4.90369e+10
1.6812e+06 1.41314e+11 4.91413e+10 1.41295e+11 4.91382e+10
1.6848e+06 1.41279e+11 4.92426e+10 1.4126e+11 4.92395e+10
1.6884e+06 1.41243e+11 4.93438e+10 1.41225e+11 4.93407e+10
1.692e+06 1.41208e+11 4.9445e+10 1.41189e+11 4.94419e+10
1.6956e+06 1.41172e+11 4.95462e+10 1.41154e+11 4.9543e+10
1.6992e+06 1.41137e+11 4.96473e+10 1.41118e+11 4.96442e+10
1.7028e+06 1.41101e+11 4.97485e+10 1.41083e+11 4.97453e+10
1.7064e+06 1.41066e+11 4.98496e+10 1.41047e+11 4.98464e+10
1.71e+06 1.4103e+11 4.99507e+10 1.41011e+11 4.99474e+10
1.7136e+06 1.40994e+11 5.00517e+10 1.40975e+11 5.00485e+10
1.7172e+06 1.40958e+11 5.01527e+10 1.4094e+11 5.01495e+10
1.7208e+06 1.40922e+11 5.02537e+10 1.40904e+11 5.02505e+10
1.7244e+06 1.40886e+11 5.03547e+10 1.40867e+11 5.03514e+10
1.728e+06 1.4085e+11 5.04557e+10 1.40831e+11 5.04524e+10
1.7316e+06 1.40814e+11 5.05566e+10 1.40795e+11 5.05533e+10
1.7352e+06 1.40778e+11 5.06575e+10 1.40759e+11 5.06542e+10
1.7388e+06 1.40741e+11 5.07583e+10 1.40722e+11 5.0755e+10
1.7424e+06 1.40705e+11 5.08592e+10 1.40686e+11 5.08558e+10
1.746e+06 1.40669e+11 5.096e+10 1.4065e+11 5.09566e+10
1.7496e+06 1.40632e+11 5.10608e+10 1.40613e+11 5.10574e+10
1.7532e+06 1.40595e+11 5.11616e+10 1.40576e+11 5.11582e+10
1.7568e+06 1.40559e+11 5.12623e+10 1.4054e+11 5.12589e+10
1.7604e+06 1.40522e+11 5.1363e+10 1.40503e+11 5.13596e+10
1.764e+06 1.40485e+11 5.14637e+10 1.40466e+11 5.14603e+10
1.7676e+06 1.40448e+11 5.15644e+10 1.40429e+11 5.15609e+10
1.7712e+06 1.40411e+11 5.1665e+10 1.40392e+11 5.16615e+10
1.7748e+06 1.40374e+11 5.17656e+10 1.40355e+11 5.17621e+10
1.7784e+06 1.40337e+11 5.18662e+10 1.40318e+11 5.18627e+10
1.782e+06 1.403e+11 5.19667e+10 1.40281e+11 5.19632e+10
1.7856e+06 1.40263e+11 5.20673e+10 1.40243e+11 5.20637e+10
1.7892e+06 1.40225e+11 5.21678e+10 1.40206e+11 5.21642e+10
1.7928e+06 1.40188e+11 5.22682e+10 1.40168e+11 5.22647e+10
1.7964e+06 1.40151e+11 5.23687e+10 1.40131e+11 5.23651e+10
1.8e+06 1.40113e+11 5.24691e+10 1.40093e+11 5.24655e+10
1.8036e+06 1.40075e+11 5.25695e+10 1.40056e+11 5.25659e+10
1.8072e+06 1.40038e+11 5.26699e+10 1.40018e+11 5.26663e+10
1.8108e+06 1.4e+11 5.27702e+10 1.3998e+11 5.27666e+10
1.8144e+06 1.39962e+11 5.28705e+10 1.39942e+11 5.28669e+10
1.818e+06 1.39924e+11 5.29708e+10 1.39904e+11 5.29671e+10
1.8216e+06 1.39886e+11 5.30711e+10 1.39866e+11 5.30674e+10
1.8252e+06 1.39848e+11 5.31713e+10 1.39828e+11 5.31676e+10
1.8288e+06 1.3981e+11 5.32715e+10 1.3979e+11 5.32678e+10
1.8324e+06 1.39772e+11 5.33717e+10 1.39752e+11 5.3368e+10
1.836e+06 1.39734e+11 5.34718e+10 1.39714e+11 5.34681e+10
1.8396e+06 1.39695e+11 5.35719e+10 1.39675e+11 5.35682e+10
1.8432e+06 1.39657e+11 5.3672e+10 1.39637e+11 5.36683e+10
1.8468e+06 1.39618e+11 5.37721e+10 1.39598e+11 5.37683e+10
1.8504e+06 1.3958e+11 5.38721e+10 1.3956e+11 5.38683e+10
1.854e+06 1.39541e+11 5.39721e+10 1.39521e+11 5.39683e+10
1.8576e+06 1.39503e+11 5.40721e+10 1.39482e+11 5.40683e+10
1.8612e+06 1.39464e+11 5.41721e+10 1.39443e+11 5.41682e+10
1.8648e+06 1.39425e+11 5.4272e+10 1.39405e+11 5.42682e+10
1.8684e+06 1.39386e+11 5.43719e+10 1.39366e+11 5.4368e+10
1.872e+06 1.39347e+11 5.44718e+10 1.39327e+11 5.44679e+10
1.8756e+06 1.39308e+11 5.45716e+10 1.39288e+11 5.45677e+10
1.8792e+06 1.39269e+11 5.46714e+10 1.39248e+11 5.46675e+10
1.8828e+06 1.3923e+11 5.47712e+10 1.39209e+11 5.47673e+10
1.8864e+06 1.3919e+11 5.4871e+10 1.3917e+11 5.4867e+10
1.89e+06 1.39151e+11 5.49707e+10 1.3913e+11 5.49667e+10
1.8936e+06 1.39112e+11 5.50704e+10 1.39091e+11 5.50664e+10
1.8972e+06 1.39072e+11 5.51701e+10 1.39052e+11 5.51661e+10
1.9008e+06 1.39033e+11 5.52697e+10 1.39012e+11 5.52657e+10
1.9044e+06 1.38993e+11 5.53694e+10 1.38972e+11 5.53653e+10
1.908e+06 1.38953e+11 5.54689e+10 1.38933e+11 5.54649e+10
1.9116e+06 1.38914e+11 5.55685e+10 1.38893e+11 5.55644e+10
1.9152e+06 1.38874e+11 5.5668e+10 1.38853e+11 5.5664e+10
1.9188e+06 1.38834e+11 5.57675e+10 1.38813e+11 5.57634e+10
1.9224e+06 1.38794e+11 5.5867e+10 1.38773e+11 5.58629e+10
1.926e+06 1.38754e+11 5.59665e+10 1.38733e+11 5.59623e+10
1.9296e+06 1.38714e+11 5.60659e+10 1.38693e+11 5.60617e+10
1.9332e+06 1.38674e+11 5.61653e+10 1.38652e+11 5.61611e+10
1.9368e+06 1.38633e+11 5.62646e+10 1.38612e+11 5.62605e+10
1.9404e+06 1.38593e+11 5.6364e+10 1.38572e+11 5.63598e+10
1.944e+06 1.38553e+11 5.64633e+10 1.38531e+11 5.64591e+10
1.9476e+06 1.38512e+11 5.65625e+10 1.38491e+11 5.65583e+10
1.9512e+06 1.38472e+11 5.66618e+10 1.3845e+11 5.66575e+10
1.9548e+06 1.38431e+11 5.6761e+10 1.3841e+11 5.67567e+10
1.9584e+06 1.3839e+11 5.68602e+10 1.38369e+11 5.68559e+10
1.962e+06 1.38349e+11 5.69593e+10 1.38328e+11 5.6955e+10
1.9656e+06 1.38309e+11 5.70585e+10 1.38287e+11 5.70542e+10
1.9692e+06 1.38268e+11 5.71576e+10 1.38246e+11 5.71532e+10
1.9728e+06 1.38227e+11 5.72566e+10 1.38205e+11 5.72523e+10
1.9764e+06 1.38186e+11 5.73557e+10 1.38164e+11 5.73513e+10
1.98e+06 1.38145e+11 5.74547e+10 1.38123e+11 5.74503e+10
1.9836e+06 1.38103e+11 5.75537e+10 1.38082e+11 5.75493e+10
1.9872e+06 1.38062e+11 5.76526e+10 1.3804e+11 5.76482e+10
1.9908e+06 1.38021e+11 5.77515e+10 1.37999e+11 5.77471e+10
1.9944e+06 1.37979e+11 5.78504e+10 1.37958e+11 5.7846e+10
1.998e+06 1.37938e+11 5.79493e+10 1.37916e+11 5.79448e+10
2.0016e+06 1.37896e+11 5.80481e+10 1.37874e+11 5.80436e+10
2.0052e+06 1.37855e+11 5.81469e+10 1.37833e+11 5.81424e+10
2.0088e+06 1.37813e+11 5.82457e+10 1.37791e+11 5.82412e+10
2.0124e+06 1.37771e+11 5.83444e+10 1.37749e+11 5.83399e+10
2.016e+06 1.3773e+11 5.84431e+10 1.37707e+11 5.84386e+10
2.0196e+06 1.37688e+11 5.85418e+10 1.37666e+11 5.85373e+10
2.0232e+06 1.37646e+11 5.86405e+10 1.37623e+11 5.86359e+10
2.0268e+06 1.37604e+11 5.87391e+10 1.37581e+11 5.87345e+10
2.0304e+06 1.37562e+11 5.88377e+10 1.37539e+11 5.88331e+10
2.034e+06 1.37519e+11 5.89362e+10 1.37497e+11 5.89316e+10
2.0376e+06 1.37477e+11 5.90348e+10 1.37455e+11 5.90301e+10
2.0412e+06 1.37435e+11 5.91333e+10 1.37412e+11 5.91286e+10
2.0448e+06 1.37392e+11 5.92318e+10 1.3737e+11 5.92271e+10
2.0484e+06 1.3735e+11 5.93302e+10 1.37327e+11 5.93255e+10
2.052e+06 1.37307e+11 5.94286e+10 1.37285e+11 5.94239e+10
2.0556e+06 1.37265e+11 5.9527e+10 1.37242e+11 5.95222e+10
2.0592e+06 1.37222e+11 5.96253e+10 1.372e+11 5.96206e+10
2.0628e+06 1.37179e+11 5.97236e+10 1.37157e+11 5.97189e+10
2.0664e+06 1.37137e+11 5.98219e+10 1.37114e+11 5.98172e+10
2.07e+06 1.37094e+11 5.99202e+10 1.37071e+11 5.99154e+10
2.0736e+06 1.37051e+11 6.00184e+10 1.37028e+11 6.00136e+10
2.0772e+06 1.37008e+11 6.01166e+10 1.36985e+11 6.01118e+10
2.0808e+06 1.36965e+11 6.02148e+10 1.36942e+11 6.02099e+10
2.0844e+06 1.36921e+11 6.03129e+10 1.36899e+11 6.0308e+10
2.088e+06 1.36878e+11 6.0411e+10 1.36855e+11 6.04061e+10
2.0916e+06 1.36835e+11 6.05091e+10 1.36812e+11 6.05042e+10
2.0952e+06 1.36792e+11 6.06071e+10 1.36769e+11 6.06022e+10
2.0988e+06 1.36748e+11 6.07051e+10 1.36725e+11 6.07002e+10
2.1024e+06 1.36705e+11 6.08031e+10 1.36681e+11 6.07981e+10
2.106e+06 1.36661e+11 6.09011e+10 1.36638e+11 6.08961e+10
2.1096e+06 1.36617e+11 6.0999e+10 1.36594e+11 6.0994e+10
2.1132e+06 1.36574e+11 6.10969e+10 1.3655e+11 6.10918e+10
2.1168e+06 1.3653e+11 6.11947e+10 1.36507e+11 6.11897e+10
2.1204e+06 1.36486e+11 6.12925e+10 1.36463e+11 6.12875e+10
2.124e+06 1.36442e+11 6.13903e+10 1.36419e+11 6.13852e+10
2.1276e+06 1.36398e+11 6.14881e+10 1.36375e+11 6.1483e+10
2.1312e+06 1.36354e+11 6.15858e+10 1.3633e+11 6.15807e+10
2.1348e+06 1.3631e+11 6.16835e+10 1.36286e+11 6.16784e+10
2.1384e+06 1.36266e+11 6.17812e+10 1.36242e+11 6.1776e+10
2.142e+06 1.36221e+11 6.18788e+10 1.36198e+11 6.18736e+10
2.1456e+06 1.36177e+11 6.19764e+10 1.36153e+11 6.19712e+10
2.1492e+06 1.36132e+11 6.2074e+10 1.36109e+11 6.20688e+10
2.1528e+06 1.36088e+11 6.21715e+10 1.36064e+11 6.21663e+10
2.1564e+06 1.36043e+11 6.2269e+10 1.3602e+11 6.22638e+10
2.16e+06 1.35999e+11 6.23665e+10 1.35975e+11 6.23612e+10
2.1636e+06 1.35954e+11 6.24639e+10 1.3593e+11 6.24586e+10
2.1672e+06 1.35909e+11 6.25613e+10 1.35885e+11 6.2556e+10
2.1708e+06 1.35864e+11 6.26587e+10 1.35841e+11 6.26534e+10
2.1744e+06 1.35819e+11 6.2756e+10 1.35796e+11 6.27507e+10
2.178e+06 1.35775e+11 6.28533e+10 1.35751e+11 6.2848e+10
2.1816e+06 1.35729e+11 6.29506e+10 1.35705e+11 6.29453e+10
2.1852e+06 1.35684e+11 6.30479e+10 1.3566e+11 6.30425e+10
2.1888e+06 1.35639e+11 6.31451e+10 1.35615e+11 6.31397e+10
2.1924e+06 1.35594e+11 6.32423e+10 1.3557e+11 6.32368e+10
2.196e+06 1.35549e+11 6.33394e+10 1.35524e+11 6.3334e+10
2.1996e+06 1.35503e+11 6.34365e+10 1.35479e+11 6.34311e+10
2.2032e+06 1.35458e+11 6.35336e+10 1.35433e+11 6.35281e+10
2.2068e+06 1.35412e+11 6.36307e+10 1.35388e+11 6.36252e+10
2.2104e+06 1.35366e+11 6.37277e+10 1.35342e+11 6.37222e+10
2.214e+06 1.35321e+11 6.38247e+10 1.35296e+11 6.38191e+10
2.2176e+06 1.35275e+11 6.39216e+10 1.35251e+11 6.39161e+10
2.2212e+06 1.35229e+11 6.40185e+10 1.35205e+11 6.4013e+10
2.2248e+06 1.35183e+11 6.41154e+10 1.35159e+11 6.41098e+10
2.2284e+06 1.35137e+11 6.42123e+10 1.35113e+11 6.42067e+10
2.232e+06 1.35091e+11 6.43091e+10 1.35067e+11 6.43035e+10
2.2356e+06 1.35045e+11 6.44059e+10 1.35021e+11 6.44002e+10
2.2392e+06 1.34999e+11 6.45027e+10 1.34974e+11 6.4497e+10
2.2428e+06 1.34953e+11 6.45994e+10 1.34928e+11 6.45937e+10
2.2464e+06 1.34907e+11 6.46961e+10 1.34882e+11 6.46904e+10
2.25e+06 1.3486e+11 6.47927e+10 1.34835e+11 6.4787e+10
2.2536e+06 1.34814e+11 6.48893e+10 1.34789e+11 6.48836e+10
2.2572e+06 1.34767e+11 6.49859e+10 1.34742e+11 6.49802e+10
2.2608e+06 1.34721e+11 6.50825e+10 1.34696e+11 6.50767e+10
2.2644e+06 1.34674e+11 6.5179e+10 1.34649e+11 6.51732e+10
2.268e+06 1.34627e+11 6.52755e+10 1.34602e+11 6.52697e+10
2.2716e+06 1.3458e+11 6.5372e+10 1.34555e+11 6.53661e+10
2.2752e+06 1.34534e+11 6.54684e+10 1.34509e+11 6.54625e+10
2.2788e+06 1.34487e+11 6.55648e+10 1.34462e+11 6.55589e+10
2.2824e+06 1.3444e+11 6.56611e+10 1.34415e+11 6.56552e+10
2.286e+06 1.34393e+11 6.57574e+10 1.34367e+11 6.57515e+10
2.2896e+06 1.34345e+11 6.58537e+10 1.3432e+11 6.58478e+10
2.2932e+06 1.34298e+11 6.595e+10 1.34273e+11 6.5944e+10
2.2968e+06 1.34251e+11 6.60462e+10 1.34226e+11 6.60402e+10
2.3004e+06 1.34204e+11 6.61424e+10 1.34178e+11 6.61364e+10
2.304e+06 1.34156e+11 6.62385e+10 1.34131e+11 6.62325e+10
2.3076e+06 1.34109e+11 6.63347e+10 1.34083e+11 6.63286e+10
2.3112e+06 1.34061e+11 6.64307e+10 1.34036e+11 6.64247e+10
2.3148e+06 1.34014e+11 6.65268e+10 1.33988e+11 6.65207e+10
2.3184e+06 1.33966e+11 6.66228e+10 1.3394e+11 6.66167e+10
2.322e+06 1.33918e+11 6.67188e+10 1.33892e+11 6.67127e+10
2.3256e+06 1.3387e+11 6.68147e+10 1.33845e+11 6.68086e+10
2.3292e+06 1.33822e+11 6.69106e+10 1.33797e+11 6.69045e+10
2.3328e+06 1.33774e+11 6.70065e+10 1.33749e+11 6.70003e+10
2.3364e+06 1.33726e+11 6.71024e+10 1.33701e+11 6.70962e+10
2.34e+06 1.33678e+11 6.71982e+10 1.33652e+11 6.71919e+10
2.3436e+06 1.3363e+11 6.72939e+10 1.33604e+11 6.72877e+10
2.3472e+06 1.33582e+11 6.73897e+10 1.33556e+11 6.73834e+10
2.3508e+06 1.33534e+11 6.74854e+10 1.33508e+11 6.74791e+10
2.3544e+06 1.33485e+11 6.75811e+10 1.33459e+11 6.75748e+10
2.358e+06 1.33437e+11 6.76767e+10 1.33411e+11 6.76704e+10
2.3616e+06 1.33388e+11 6.77723e+10 1.33362e+11 6.77659e+10
2.3652e+06 1.3334e+11 6.78679e+10 1.33314e+11 6.78615e+10
2.3688e+06 1.33291e+11 6.79634e+10 1.33265e+11 6.7957e+10
2.3724e+06 1.33242e+11 6.80589e+10 1.33216e+11 6.80525e+10
2.376e+06 1.33193e+11 6.81544e+10 1.33167e+11 6.81479e+10
2.3796e+06 1.33145e+11 6.82498e+10 1.33118e+11 6.82433e+10
2.3832e+06 1.33096e+11 6.83452e+10 1.33069e+11 6.83387e+10
2.3868e+06 1.33047e+11 6.84405e+10 1.3302e+11 6.8434e+10
2.3904e+06 1.32998e+11 6.85359e+10 1.32971e+11 6.85293e+10
2.394e+06 1.32949e+11 6.86311e+10 1.32922e+11 6.86246e+10
2.3976e+06 1.32899e+11 6.87264e+10 1.32873e+11 6.87198e+10
2.4012e+06 1.3285e+11 6.88216e+10 1.32824e+11 6.8815e+10
2.4048e+06 1.32801e+11 6.89168e+10 1.32774e+11 6.89102e+10
2.4084e+06 1.32751e+11 6.90119e+10 1.32725e+11 6.90053e+10
2.412e+06 1.32702e+11 6.9107e+10 1.32675e+11 6.91004e+10
2.4156e+06 1.32652e+11 6.92021e+10 1.32626e+11 6.91954e+10
2.4192e+06 1.32603e+11 6.92972e+10 1.32576e+11 6.92905e+10
2.4228e+06 1.32553e+11 6.93922e+10 1.32526e+11 6.93854e+10
2.4264e+06 1.32503e+11 6.94871e+10 1.32476e+11 6.94804e+10
2.43e+06 1.32453e+11 6.95821e+10 1.32427e+11 6.95753e+10
2.4336e+06 1.32404e+11 6.96769e+10 1.32377e+11 6.96702e+10
2.4372e+06 1.32354e+11 6.97718e+10 1.32327e+11 6.9765e+10
2.4408e+06 1.32304e+11 6.98666e+10 1.32277e+11 6.98598e+10
2.4444e+06 1.32254e+11 6.99614e+10 1.32227e+11 6.99546e+10
2.448e+06 1.32203e+11 7.00562e+10 1.32176e+11 7.00493e+10
2.4516e+06 1.32153e+11 7.01509e+10 1.32126e+11 7.0144e+10
2.4552e+06 1.32103e+11 7.02456e+10 1.32076e+11 7.02387e+10
2.4588e+06 1.32053e+11 7.03402e+10 1.32025e+11 7.03333e+10
2.4624e+06 1.32002e+11 7.04348e+10 1.31975e+11 7.04279e+10
2.466e+06 1.31952e+11 7.05294e+10 1.31924e+11 7.05224e+10
2.4696e+06 1.31901e+11 7.06239e+10 1.31874e+11 7.06169e+10
2.4732e+06 1.3185e+11 7.07184e+10 1.31823e+11 7.07114e+10
2.4768e+06 1.318e+11 7.08129e+10 1.31772e+11 7.08059e+10
2.4804e+06 1.31749e+11 7.09073e+10 1.31722e+11 7.09003e+10
2.484e+06 1.31698e+11 7.10017e+10 1.31671e+11 7.09946e+10
2.4876e+06 1.31647e+11 7.10961e+10 1.3162e+11 7.1089e+10
2.4912e+06 1.31596e+11 7.11904e+10 1.31569e+11 7.11833e+10
2.4948e+06 1.31545e+11 7.12847e+10 1.31518e+11 7.12775e+10
2.4984e+06 1.31494e+11 7.13789e+10 1.31466e+11 7.13717e+10
2.502e+06 1.31443e+11 7.14731e+10 1.31415e+11 7.14659e+10
2.5056e+06 1.31392e+11 7.15673e+10 1.31364e+11 7.15601e+10
2.5092e+06 1.3134e+11 7.16614e+10 1.31313e+11 7.16542e+10
2.5128e+06 1.31289e+11 7.17555e+10 1.31261e+11 7.17483e+10
2.5164e+06 1.31238e+11 7.18496e+10 1.3121e+11 7.18423e+10
2.52e+06 1.31186e+11 7.19436e+10 1.31158e+11 7.19363e+10
2.5236e+06 1.31135e+11 7.20376e+10 1.31107e+11 7.20303e+10
2.5272e+06 1.31083e+11 7.21315e+10 1.31055e+11 7.21242e+10
2.5308e+06 1.31031e+11 7.22254e+10 1.31003e+11 7.22181e+10
2.5344e+06 1.30979e+11 7.23193e+10 1.30951e+11 7.23119e+10
2.538e+06 1.30928e+11 7.24132e+10 1.30899e+11 7.24057e+10
2.5416e+06 1.30876e+11 7.2507e+10 1.30848e+11 7.24995e+10
2.5452e+06 1.30824e+11 7.26007e+10 1.30796e+11 7.25933e+10
2.5488e+06 1.30772e+11 7.26944e+10 1.30743e+11 7.2687e+10
2.5524e+06 1.3072e+11 7.27881e+10 1.30691e+11 7.27806e+10
2.556e+06 1.30667e+11 7.28818e+10 1.30639e+11 7.28743e+10
2.5596e+06 1.30615e+11 7.29754e+10 1.30587e+11 7.29678e+10
2.5632e+06 1.30563e+11 7.3069e+10 1.30534e+11 7.30614e+10
2.5668e+06 1.3051e+11 7.31625e+10 1.30482e+11 7.31549e+10
2.5704e+06 1.30458e+11 7.3256e+10 1.3043e+11 7.32484e+10
2.574e+06 1.30406e+11 7.33495e+10 1.30377e+11 7.33418e+10
2.5776e+06 1.30353e+11 7.34429e+10 1.30324e+11 7.34352e+10
2.5812e+06 1.303e+11 7.35363e+10 1.30272e+11 7.35286e+10
2.5848e+06 1.30248e+11 7.36296e+10 1.30219e+11 7.36219e+10
2.5884e+06 1.30195e+11 7.3723e+10 1.30166e+11 7.37152e+10
2.592e+06 1.30142e+11 7.38162e+10 1.30113e+11 7.38085e+10
2.5956e+06 1.30089e+11 7.39095e+10 1.3006e+11 7.39017e+10
2.5992e+06 1.30036e+11 7.40027e+10 1.30007e+11 7.39949e+10
2.6028e+06 1.29983e+11 7.40958e+10 1.29954e+11 7.4088e+10
2.6064e+06 1.2993e+11 7.4189e+10 1.29901e+11 7.41811e+10
2.61e+06 1.29877e+11 7.4282e+10 1.29848e+11 7.42742e+10
2.6136e+06 1.29823e+11 7.43751e+10 1.29794e+11 7.43672e+10
2.6172e+06 1.2977e+11 7.44681e+10 1.29741e+11 7.44602e+10
2.6208e+06 1.29717e+11 7.45611e+10 1.29688e+11 7.45531e+10
2.6244e+06 1.29663e+11 7.4654e+10 1.29634e+11 7.4646e+10
2.628e+06 1.2961e+11 7.47469e+10 1.29581e+11 7.47389e+10
2.6316e+06 1.29556e+11 7.48397e+10 1.29527e+11 7.48317e+10
2.6352e+06 1.29503e+11 7.49326e+10 1.29473e+11 7.49245e+10
2.6388e+06 1.29449e+11 7.50253e+10 1.2942e+11 7.50173e+10
2.6424e+06 1.29395e+11 7.51181e+10 1.29366e+11 7.511e+10
