Tiempo_A,Analitica,Tiempo,Euler,RK4
0.4333,0.648431,0.584382,0.583098,0.579842
0.4334,0.648366,0.584324,0.58304,0.579784
0.4335,0.648301,0.584265,0.582981,0.579726
0.4336,0.648236,0.584207,0.582923,0.579668
0.4337,0.648171,0.584149,0.582865,0.57961
0.4338,0.648107,0.58409,0.582807,0.579552
0.4339,0.648042,0.584032,0.582748,0.579494
0.434,0.647977,0.583973,0.58269,0.579436
0.4341,0.647912,0.583915,0.582632,0.579378
0.4342,0.647847,0.583857,0.582573,0.57932
0.4343,0.647783,0.583798,0.582515,0.579262
0.4344,0.647718,0.58374,0.582457,0.579204
0.4345,0.647653,0.583681,0.582399,0.579146
0.4346,0.647588,0.583623,0.58234,0.579088
0.4347,0.647524,0.583565,0.582282,0.579031
0.4348,0.647459,0.583506,0.582224,0.578973
0.4349,0.647394,0.583448,0.582166,0.578915
0.435,0.647329,0.58339,0.582108,0.578857
0.4351,0.647265,0.583331,0.582049,0.578799
0.4352,0.6472,0.583273,0.581991,0.578741
0.4353,0.647135,0.583215,0.581933,0.578683
0.4354,0.647071,0.583156,0.581875,0.578625
0.4355,0.647006,0.583098,0.581817,0.578568
0.4356,0.646941,0.58304,0.581758,0.57851
0.4357,0.646876,0.582981,0.5817,0.578452
0.4358,0.646812,0.582923,0.581642,0.578394
0.4359,0.646747,0.582865,0.581584,0.578336
0.436,0.646682,0.582807,0.581526,0.578278
0.4361,0.646618,0.582748,0.581468,0.57822
0.4362,0.646553,0.58269,0.581409,0.578163
0.4363,0.646488,0.582632,0.581351,0.578105
0.4364,0.646424,0.582573,0.581293,0.578047
0.4365,0.646359,0.582515,0.581235,0.577989
0.4366,0.646294,0.582457,0.581177,0.577931
0.4367,0.64623,0.582399,0.581119,0.577874
0.4368,0.646165,0.58234,0.581061,0.577816
0.4369,0.646101,0.582282,0.581003,0.577758
0.437,0.646036,0.582224,0.580945,0.5777
0.4371,0.645971,0.582166,0.580886,0.577643
0.4372,0.645907,0.582108,0.580828,0.577585
0.4373,0.645842,0.582049,0.58077,0.577527
0.4374,0.645778,0.581991,0.580712,0.577469
0.4375,0.645713,0.581933,0.580654,0.577412
0.4376,0.645649,0.581875,0.580596,0.577354
0.4377,0.645584,0.581817,0.580538,0.577296
0.4378,0.645519,0.581758,0.58048,0.577238
0.4379,0.645455,0.5817,0.580422,0.577181
0.438,0.64539,0.581642,0.580364,0.577123
0.4381,0.645326,0.581584,0.580306,0.577065
0.4382,0.645261,0.581526,0.580248,0.577008
0.4383,0.645197,0.581468,0.58019,0.57695
0.4384,0.645132,0.581409,0.580132,0.576892
0.4385,0.645068,0.581351,0.580074,0.576834
0.4386,0.645003,0.581293,0.580016,0.576777
0.4387,0.644939,0.581235,0.579958,0.576719
0.4388,0.644874,0.581177,0.5799,0.576661
0.4389,0.64481,0.581119,0.579842,0.576604
0.439,0.644745,0.581061,0.579784,0.576546
0.4391,0.644681,0.581003,0.579726,0.576488
0.4392,0.644616,0.580945,0.579668,0.576431
0.4393,0.644552,0.580886,0.57961,0.576373
0.4394,0.644487,0.580828,0.579552,0.576316
0.4395,0.644423,0.58077,0.579494,0.576258
0.4396,0.644359,0.580712,0.579436,0.5762
0.4397,0.644294,0.580654,0.579378,0.576143
0.4398,0.64423,0.580596,0.57932,0.576085
0.4399,0.644165,0.580538,0.579262,0.576027
0.44,0.644101,0.58048,0.579204,0.57597
0.4401,0.644036,0.580422,0.579146,0.575912
0.4402,0.643972,0.580364,0.579088,0.575855
0.4403,0.643908,0.580306,0.579031,0.575797
0.4404,0.643843,0.580248,0.578973,0.575739
0.4405,0.643779,0.58019,0.578915,0.575682
0.4406,0.643714,0.580132,0.578857,0.575624
0.4407,0.64365,0.580074,0.578799,0.575567
0.4408,0.643586,0.580016,0.578741,0.575509
0.4409,0.643521,0.579958,0.578683,0.575452
0.441,0.643457,0.5799,0.578625,0.575394
0.4411,0.643393,0.579842,0.578568,0.575337
0.4412,0.643328,0.579784,0.57851,0.575279
0.4413,0.643264,0.579726,0.578452,0.575222
0.4414,0.6432,0.579668,0.578394,0.575164
0.4415,0.643135,0.57961,0.578336,0.575107
0.4416,0.643071,0.579552,0.578278,0.575049
0.4417,0.643007,0.579494,0.57822,0.574992
0.4418,0.642942,0.579436,0.578163,0.574934
0.4419,0.642878,0.579378,0.578105,0.574877
0.442,0.642814,0.57932,0.578047,0.574819
0.4421,0.64275,0.579262,0.577989,0.574762
0.4422,0.642685,0.579204,0.577931,0.574704
0.4423,0.642621,0.579146,0.577874,0.574647
0.4424,0.642557,0.579088,0.577816,0.574589
0.4425,0.642493,0.579031,0.577758,0.574532
0.4426,0.642428,0.578973,0.5777,0.574474
0.4427,0.642364,0.578915,0.577643,0.574417
0.4428,0.6423,0.578857,0.577585,0.574359
0.4429,0.642236,0.578799,0.577527,0.574302
0.443,0.642171,0.578741,0.577469,0.574245
0.4431,0.642107,0.578683,0.577412,0.574187
0.4432,0.642043,0.578625,0.577354,0.57413
0.4433,0.641979,0.578568,0.577296,0.574072
0.4434,0.641915,0.57851,0.577238,0.574015
0.4435,0.64185,0.578452,0.577181,0.573957
0.4436,0.641786,0.578394,0.577123,0.5739
0.4437,0.641722,0.578336,0.577065,0.573843
0.4438,0.641658,0.578278,0.577008,0.573785
0.4439,0.641594,0.57822,0.57695,0.573728
0.444,0.64153,0.578163,0.576892,0.573671
0.4441,0.641465,0.578105,0.576834,0.573613
0.4442,0.641401,0.578047,0.576777,0.573556
0.4443,0.641337,0.577989,0.576719,0.573498
0.4444,0.641273,0.577931,0.576661,0.573441
0.4445,0.641209,0.577874,0.576604,0.573384
0.4446,0.641145,0.577816,0.576546,0.573326
0.4447,0.641081,0.577758,0.576488,0.573269
0.4448,0.641017,0.5777,0.576431,0.573212
0.4449,0.640952,0.577643,0.576373,0.573154
0.445,0.640888,0.577585,0.576316,0.573097
0.4451,0.640824,0.577527,0.576258,0.57304
0.4452,0.64076,0.577469,0.5762,0.572983
0.4453,0.640696,0.577412,0.576143,0.572925
0.4454,0.640632,0.577354,0.576085,0.572868
0.4455,0.640568,0.577296,0.576027,0.572811
0.4456,0.640504,0.577238,0.57597,0.572753
0.4457,0.64044,0.577181,0.575912,0.572696
0.4458,0.640376,0.577123,0.575855,0.572639
0.4459,0.640312,0.577065,0.575797,0.572582
0.446,0.640248,0.577008,0.575739,0.572524
0.4461,0.640184,0.57695,0.575682,0.572467
0.4462,0.64012,0.576892,0.575624,0.57241
0.4463,0.640056,0.576834,0.575567,0.572353
0.4464,0.639992,0.576777,0.575509,0.572295
0.4465,0.639928,0.576719,0.575452,0.572238
0.4466,0.639864,0.576661,0.575394,0.572181
0.4467,0.6398,0.576604,0.575337,0.572124
0.4468,0.639736,0.576546,0.575279,0.572067
0.4469,0.639672,0.576488,0.575222,0.572009
0.447,0.639608,0.576431,0.575164,0.571952
0.4471,0.639544,0.576373,0.575107,0.571895
0.4472,0.63948,0.576316,0.575049,0.571838
0.4473,0.639416,0.576258,0.574992,0.571781
0.4474,0.639352,0.5762,0.574934,0.571723
0.4475,0.639288,0.576143,0.574877,0.571666
0.4476,0.639224,0.576085,0.574819,0.571609
0.4477,0.63916,0.576027,0.574762,0.571552
0.4478,0.639096,0.57597,0.574704,0.571495
0.4479,0.639032,0.575912,0.574647,0.571438
0.448,0.638969,0.575855,0.574589,0.57138
0.4481,0.638905,0.575797,0.574532,0.571323
0.4482,0.638841,0.575739,0.574474,0.571266
0.4483,0.638777,0.575682,0.574417,0.571209
0.4484,0.638713,0.575624,0.574359,0.571152
0.4485,0.638649,0.575567,0.574302,0.571095
0.4486,0.638585,0.575509,0.574245,0.571038
0.4487,0.638521,0.575452,0.574187,0.570981
0.4488,0.638458,0.575394,0.57413,0.570924
0.4489,0.638394,0.575337,0.574072,0.570866
0.449,0.63833,0.575279,0.574015,0.570809
0.4491,0.638266,0.575222,0.573957,0.570752
0.4492,0.638202,0.575164,0.5739,0.570695
0.4493,0.638138,0.575107,0.573843,0.570638
0.4494,0.638075,0.575049,0.573785,0.570581
0.4495,0.638011,0.574992,0.573728,0.570524
0.4496,0.637947,0.574934,0.573671,0.570467
0.4497,0.637883,0.574877,0.573613,0.57041
0.4498,0.637819,0.574819,0.573556,0.570353
0.4499,0.637756,0.574762,0.573498,0.570296
0.45,0.637692,0.574704,0.573441,0.570239
0.4501,0.637628,0.574647,0.573384,0.570182
0.4502,0.637564,0.574589,0.573326,0.570125
0.4503,0.637501,0.574532,0.573269,0.570068
0.4504,0.637437,0.574474,0.573212,0.570011
0.4505,0.637373,0.574417,0.573154,0.569954
0.4506,0.637309,0.574359,0.573097,0.569897
0.4507,0.637246,0.574302,0.57304,0.56984
0.4508,0.637182,0.574245,0.572983,0.569783
0.4509,0.637118,0.574187,0.572925,0.569726
0.451,0.637055,0.57413,0.572868,0.569669
0.4511,0.636991,0.574072,0.572811,0.569612
0.4512,0.636927,0.574015,0.572753,0.569555
0.4513,0.636863,0.573957,0.572696,0.569498
0.4514,0.6368,0.5739,0.572639,0.569441
0.4515,0.636736,0.573843,0.572582,0.569384
0.4516,0.636672,0.573785,0.572524,0.569327
0.4517,0.636609,0.573728,0.572467,0.56927
0.4518,0.636545,0.573671,0.57241,0.569213
0.4519,0.636481,0.573613,0.572353,0.569156
0.452,0.636418,0.573556,0.572295,0.569099
0.4521,0.636354,0.573498,0.572238,0.569043
0.4522,0.636291,0.573441,0.572181,0.568986
0.4523,0.636227,0.573384,0.572124,0.568929
0.4524,0.636163,0.573326,0.572067,0.568872
0.4525,0.6361,0.573269,0.572009,0.568815
0.4526,0.636036,0.573212,0.571952,0.568758
0.4527,0.635972,0.573154,0.571895,0.568701
0.4528,0.635909,0.573097,0.571838,0.568644
0.4529,0.635845,0.57304,0.571781,0.568588
0.453,0.635782,0.572983,0.571723,0.568531
0.4531,0.635718,0.572925,0.571666,0.568474
0.4532,0.635655,0.572868,0.571609,0.568417
0.4533,0.635591,0.572811,0.571552,0.56836
0.4534,0.635527,0.572753,0.571495,0.568303
0.4535,0.635464,0.572696,0.571438,0.568246
0.4536,0.6354,0.572639,0.57138,0.56819
0.4537,0.635337,0.572582,0.571323,0.568133
0.4538,0.635273,0.572524,0.571266,0.568076
0.4539,0.63521,0.572467,0.571209,0.568019
0.454,0.635146,0.57241,0.571152,0.567962
0.4541,0.635083,0.572353,0.571095,0.567906
0.4542,0.635019,0.572295,0.571038,0.567849
0.4543,0.634956,0.572238,0.570981,0.567792
0.4544,0.634892,0.572181,0.570924,0.567735
0.4545,0.634829,0.572124,0.570866,0.567679
0.4546,0.634765,0.572067,0.570809,0.567622
0.4547,0.634702,0.572009,0.570752,0.567565
0.4548,0.634638,0.571952,0.570695,0.567508
0.4549,0.634575,0.571895,0.570638,0.567451
0.455,0.634511,0.571838,0.570581,0.567395
0.4551,0.634448,0.571781,0.570524,0.567338
0.4552,0.634385,0.571723,0.570467,0.567281
0.4553,0.634321,0.571666,0.57041,0.567225
0.4554,0.634258,0.571609,0.570353,0.567168
0.4555,0.634194,0.571552,0.570296,0.567111
0.4556,0.634131,0.571495,0.570239,0.567054
0.4557,0.634067,0.571438,0.570182,0.566998
0.4558,0.634004,0.57138,0.570125,0.566941
0.4559,0.633941,0.571323,0.570068,0.566884
0.456,0.633877,0.571266,0.570011,0.566828
0.4561,0.633814,0.571209,0.569954,0.566771
0.4562,0.63375,0.571152,0.569897,0.566714
0.4563,0.633687,0.571095,0.56984,0.566658
0.4564,0.633624,0.571038,0.569783,0.566601
0.4565,0.63356,0.570981,0.569726,0.566544
0.4566,0.633497,0.570924,0.569669,0.566488
0.4567,0.633434,0.570866,0.569612,0.566431
0.4568,0.63337,0.570809,0.569555,0.566374
0.4569,0.633307,0.570752,0.569498,0.566318
0.457,0.633244,0.570695,0.569441,0.566261
0.4571,0.63318,0.570638,0.569384,0.566204
0.4572,0.633117,0.570581,0.569327,0.566148
0.4573,0.633054,0.570524,0.56927,0.566091
0.4574,0.63299,0.570467,0.569213,0.566035
0.4575,0.632927,0.57041,0.569156,0.565978
0.4576,0.632864,0.570353,0.569099,0.565921
0.4577,0.632801,0.570296,0.569043,0.565865
0.4578,0.632737,0.570239,0.568986,0.565808
0.4579,0.632674,0.570182,0.568929,0.565752
0.458,0.632611,0.570125,0.568872,0.565695
0.4581,0.632547,0.570068,0.568815,0.565639
0.4582,0.632484,0.570011,0.568758,0.565582
0.4583,0.632421,0.569954,0.568701,0.565525
0.4584,0.632358,0.569897,0.568644,0.565469
0.4585,0.632295,0.56984,0.568588,0.565412
0.4586,0.632231,0.569783,0.568531,0.565356
0.4587,0.632168,0.569726,0.568474,0.565299
0.4588,0.632105,0.569669,0.568417,0.565243
0.4589,0.632042,0.569612,0.56836,0.565186
0.459,0.631978,0.569555,0.568303,0.56513
0.4591,0.631915,0.569498,0.568246,0.565073
0.4592,0.631852,0.569441,0.56819,0.565017
0.4593,0.631789,0.569384,0.568133,0.56496
0.4594,0.631726,0.569327,0.568076,0.564904
0.4595,0.631663,0.56927,0.568019,0.564847
0.4596,0.631599,0.569213,0.567962,0.564791
0.4597,0.631536,0.569156,0.567906,0.564734
0.4598,0.631473,0.569099,0.567849,0.564678
0.4599,0.63141,0.569043,0.567792,0.564621
0.46,0.631347,0.568986,0.567735,0.564565
0.4601,0.631284,0.568929,0.567679,0.564508
0.4602,0.631221,0.568872,0.567622,0.564452
0.4603,0.631157,0.568815,0.567565,0.564396
0.4604,0.631094,0.568758,0.567508,0.564339
0.4605,0.631031,0.568701,0.567451,0.564283
0.4606,0.630968,0.568644,0.567395,0.564226
0.4607,0.630905,0.568588,0.567338,0.56417
0.4608,0.630842,0.568531,0.567281,0.564113
0.4609,0.630779,0.568474,0.567225,0.564057
0.461,0.630716,0.568417,0.567168,0.564001
0.4611,0.630653,0.56836,0.567111,0.563944
0.4612,0.63059,0.568303,0.567054,0.563888
0.4613,0.630527,0.568246,0.566998,0.563831
0.4614,0.630464,0.56819,0.566941,0.563775
0.4615,0.6304,0.568133,0.566884,0.563719
0.4616,0.630337,0.568076,0.566828,0.563662
0.4617,0.630274,0.568019,0.566771,0.563606
0.4618,0.630211,0.567962,0.566714,0.56355
0.4619,0.630148,0.567906,0.566658,0.563493
0.462,0.630085,0.567849,0.566601,0.563437
0.4621,0.630022,0.567792,0.566544,0.563381
0.4622,0.629959,0.567735,0.566488,0.563324
0.4623,0.629896,0.567679,0.566431,0.563268
0.4624,0.629833,0.567622,0.566374,0.563212
0.4625,0.62977,0.567565,0.566318,0.563155
0.4626,0.629707,0.567508,0.566261,0.563099
0.4627,0.629644,0.567451,0.566204,0.563043
0.4628,0.629581,0.567395,0.566148,0.562986
0.4629,0.629519,0.567338,0.566091,0.56293
0.463,0.629456,0.567281,0.566035,0.562874
0.4631,0.629393,0.567225,0.565978,0.562817
0.4632,0.62933,0.567168,0.565921,0.562761
0.4633,0.629267,0.567111,0.565865,0.562705
0.4634,0.629204,0.567054,0.565808,0.562649
0.4635,0.629141,0.566998,0.565752,0.562592
0.4636,0.629078,0.566941,0.565695,0.562536
0.4637,0.629015,0.566884,0.565639,0.56248
0.4638,0.628952,0.566828,0.565582,0.562424
0.4639,0.628889,0.566771,0.565525,0.562367
0.464,0.628826,0.566714,0.565469,0.562311
0.4641,0.628764,0.566658,0.565412,0.562255
0.4642,0.628701,0.566601,0.565356,0.562199
0.4643,0.628638,0.566544,0.565299,0.562142
0.4644,0.628575,0.566488,0.565243,0.562086
0.4645,0.628512,0.566431,0.565186,0.56203
0.4646,0.628449,0.566374,0.56513,0.561974
0.4647,0.628386,0.566318,0.565073,0.561918
0.4648,0.628324,0.566261,0.565017,0.561861
0.4649,0.628261,0.566204,0.56496,0.561805
0.465,0.628198,0.566148,0.564904,0.561749
0.4651,0.628135,0.566091,0.564847,0.561693
0.4652,0.628072,0.566035,0.564791,0.561637
0.4653,0.628009,0.565978,0.564734,0.561581
0.4654,0.627947,0.565921,0.564678,0.561524
0.4655,0.627884,0.565865,0.564621,0.561468
0.4656,0.627821,0.565808,0.564565,0.561412
0.4657,0.627758,0.565752,0.564508,0.561356
0.4658,0.627696,0.565695,0.564452,0.5613
0.4659,0.627633,0.565639,0.564396,0.561244
0.466,0.62757,0.565582,0.564339,0.561188
0.4661,0.627507,0.565525,0.564283,0.561131
0.4662,0.627445,0.565469,0.564226,0.561075
0.4663,0.627382,0.565412,0.56417,0.561019
0.4664,0.627319,0.565356,0.564113,0.560963
0.4665,0.627256,0.565299,0.564057,0.560907
0.4666,0.627194,0.565243,0.564001,0.560851
0.4667,0.627131,0.565186,0.563944,0.560795
0.4668,0.627068,0.56513,0.563888,0.560739
0.4669,0.627005,0.565073,0.563831,0.560683
0.467,0.626943,0.565017,0.563775,0.560627
0.4671,0.62688,0.56496,0.563719,0.560571
0.4672,0.626817,0.564904,0.563662,0.560515
0.4673,0.626755,0.564847,0.563606,0.560459
0.4674,0.626692,0.564791,0.56355,0.560403
0.4675,0.626629,0.564734,0.563493,0.560346
0.4676,0.626567,0.564678,0.563437,0.56029
0.4677,0.626504,0.564621,0.563381,0.560234
0.4678,0.626441,0.564565,0.563324,0.560178
0.4679,0.626379,0.564508,0.563268,0.560122
0.468,0.626316,0.564452,0.563212,0.560066
0.4681,0.626254,0.564396,0.563155,0.56001
0.4682,0.626191,0.564339,0.563099,0.559954
0.4683,0.626128,0.564283,0.563043,0.559898
0.4684,0.626066,0.564226,0.562986,0.559842
0.4685,0.626003,0.56417,0.56293,0.559786
0.4686,0.62594,0.564113,0.562874,0.55973
0.4687,0.625878,0.564057,0.562817,0.559674
0.4688,0.625815,0.564001,0.562761,0.559618
0.4689,0.625753,0.563944,0.562705,0.559563
0.469,0.62569,0.563888,0.562649,0.559507
0.4691,0.625628,0.563831,0.562592,0.559451
0.4692,0.625565,0.563775,0.562536,0.559395
0.4693,0.625502,0.563719,0.56248,0.559339
0.4694,0.62544,0.563662,0.562424,0.559283
0.4695,0.625377,0.563606,0.562367,0.559227
0.4696,0.625315,0.56355,0.562311,0.559171
0.4697,0.625252,0.563493,0.562255,0.559115
0.4698,0.62519,0.563437,0.562199,0.559059
0.4699,0.625127,0.563381,0.562142,0.559003
0.47,0.625065,0.563324,0.562086,0.558947
0.4701,0.625002,0.563268,0.56203,0.558891
0.4702,0.62494,0.563212,0.561974,0.558836
0.4703,0.624877,0.563155,0.561918,0.55878
0.4704,0.624815,0.563099,0.561861,0.558724
0.4705,0.624752,0.563043,0.561805,0.558668
0.4706,0.62469,0.562986,0.561749,0.558612
0.4707,0.624627,0.56293,0.561693,0.558556
0.4708,0.624565,0.562874,0.561637,0.5585
0.4709,0.624502,0.562817,0.561581,0.558445
0.471,0.62444,0.562761,0.561524,0.558389
0.4711,0.624378,0.562705,0.561468,0.558333
0.4712,0.624315,0.562649,0.561412,0.558277
0.4713,0.624253,0.562592,0.561356,0.558221
0.4714,0.62419,0.562536,0.5613,0.558165
0.4715,0.624128,0.56248,0.561244,0.55811
0.4716,0.624065,0.562424,0.561188,0.558054
0.4717,0.624003,0.562367,0.561131,0.557998
0.4718,0.623941,0.562311,0.561075,0.557942
0.4719,0.623878,0.562255,0.561019,0.557886
0.472,0.623816,0.562199,0.560963,0.557831
0.4721,0.623754,0.562142,0.560907,0.557775
0.4722,0.623691,0.562086,0.560851,0.557719
0.4723,0.623629,0.56203,0.560795,0.557663
0.4724,0.623566,0.561974,0.560739,0.557607
0.4725,0.623504,0.561918,0.560683,0.557552
0.4726,0.623442,0.561861,0.560627,0.557496
0.4727,0.623379,0.561805,0.560571,0.55744
0.4728,0.623317,0.561749,0.560515,0.557384
0.4729,0.623255,0.561693,0.560459,0.557329
0.473,0.623192,0.561637,0.560403,0.557273
0.4731,0.62313,0.561581,0.560346,0.557217
0.4732,0.623068,0.561524,0.56029,0.557162
0.4733,0.623005,0.561468,0.560234,0.557106
0.4734,0.622943,0.561412,0.560178,0.55705
0.4735,0.622881,0.561356,0.560122,0.556994
0.4736,0.622819,0.5613,0.560066,0.556939
0.4737,0.622756,0.561244,0.56001,0.556883
0.4738,0.622694,0.561188,0.559954,0.556827
0.4739,0.622632,0.561131,0.559898,0.556772
0.474,0.62257,0.561075,0.559842,0.556716
0.4741,0.622507,0.561019,0.559786,0.55666
0.4742,0.622445,0.560963,0.55973,0.556605
0.4743,0.622383,0.560907,0.559674,0.556549
0.4744,0.622321,0.560851,0.559618,0.556493
0.4745,0.622258,0.560795,0.559563,0.556438
0.4746,0.622196,0.560739,0.559507,0.556382
0.4747,0.622134,0.560683,0.559451,0.556326
0.4748,0.622072,0.560627,0.559395,0.556271
0.4749,0.622009,0.560571,0.559339,0.556215
0.475,0.621947,0.560515,0.559283,0.55616
0.4751,0.621885,0.560459,0.559227,0.556104
0.4752,0.621823,0.560403,0.559171,0.556048
0.4753,0.621761,0.560346,0.559115,0.555993
0.4754,0.621699,0.56029,0.559059,0.555937
0.4755,0.621636,0.560234,0.559003,0.555882
0.4756,0.621574,0.560178,0.558947,0.555826
0.4757,0.621512,0.560122,0.558891,0.55577
0.4758,0.62145,0.560066,0.558836,0.555715
0.4759,0.621388,0.56001,0.55878,0.555659
0.476,0.621326,0.559954,0.558724,0.555604
0.4761,0.621263,0.559898,0.558668,0.555548
0.4762,0.621201,0.559842,0.558612,0.555493
0.4763,0.621139,0.559786,0.558556,0.555437
0.4764,0.621077,0.55973,0.5585,0.555382
0.4765,0.621015,0.559674,0.558445,0.555326
0.4766,0.620953,0.559618,0.558389,0.55527
0.4767,0.620891,0.559563,0.558333,0.555215
0.4768,0.620829,0.559507,0.558277,0.555159
0.4769,0.620767,0.559451,0.558221,0.555104
0.477,0.620705,0.559395,0.558165,0.555048
0.4771,0.620643,0.559339,0.55811,0.554993
0.4772,0.62058,0.559283,0.558054,0.554937
0.4773,0.620518,0.559227,0.557998,0.554882
0.4774,0.620456,0.559171,0.557942,0.554826
0.4775,0.620394,0.559115,0.557886,0.554771
0.4776,0.620332,0.559059,0.557831,0.554715
0.4777,0.62027,0.559003,0.557775,0.55466
0.4778,0.620208,0.558947,0.557719,0.554605
0.4779,0.620146,0.558891,0.557663,0.554549
0.478,0.620084,0.558836,0.557607,0.554494
0.4781,0.620022,0.55878,0.557552,0.554438
0.4782,0.61996,0.558724,0.557496,0.554383
0.4783,0.619898,0.558668,0.55744,0.554327
0.4784,0.619836,0.558612,0.557384,0.554272
0.4785,0.619774,0.558556,0.557329,0.554216
0.4786,0.619712,0.5585,0.557273,0.554161
0.4787,0.61965,0.558445,0.557217,0.554106
0.4788,0.619588,0.558389,0.557162,0.55405
0.4789,0.619526,0.558333,0.557106,0.553995
0.479,0.619464,0.558277,0.55705,0.553939
0.4791,0.619402,0.558221,0.556994,0.553884
0.4792,0.619341,0.558165,0.556939,0.553829
0.4793,0.619279,0.55811,0.556883,0.553773
0.4794,0.619217,0.558054,0.556827,0.553718
0.4795,0.619155,0.557998,0.556772,0.553662
0.4796,0.619093,0.557942,0.556716,0.553607
0.4797,0.619031,0.557886,0.55666,0.553552
0.4798,0.618969,0.557831,0.556605,0.553496
0.4799,0.618907,0.557775,0.556549,0.553441
0.48,0.618845,0.557719,0.556493,0.553386
0.4801,0.618783,0.557663,0.556438,0.55333
0.4802,0.618722,0.557607,0.556382,0.553275
0.4803,0.61866,0.557552,0.556326,0.55322
0.4804,0.618598,0.557496,0.556271,0.553164
0.4805,0.618536,0.55744,0.556215,0.553109
0.4806,0.618474,0.557384,0.55616,0.553054
0.4807,0.618412,0.557329,0.556104,0.552998
0.4808,0.61835,0.557273,0.556048,0.552943
0.4809,0.618289,0.557217,0.555993,0.552888
0.481,0.618227,0.557162,0.555937,0.552833
0.4811,0.618165,0.557106,0.555882,0.552777
0.4812,0.618103,0.55705,0.555826,0.552722
0.4813,0.618041,0.556994,0.55577,0.552667
0.4814,0.617979,0.556939,0.555715,0.552612
0.4815,0.617918,0.556883,0.555659,0.552556
0.4816,0.617856,0.556827,0.555604,0.552501
0.4817,0.617794,0.556772,0.555548,0.552446
0.4818,0.617732,0.556716,0.555493,0.552391
0.4819,0.617671,0.55666,0.555437,0.552335
0.482,0.617609,0.556605,0.555382,0.55228
0.4821,0.617547,0.556549,0.555326,0.552225
0.4822,0.617485,0.556493,0.55527,0.55217
0.4823,0.617424,0.556438,0.555215,0.552114
0.4824,0.617362,0.556382,0.555159,0.552059
0.4825,0.6173,0.556326,0.555104,0.552004
0.4826,0.617238,0.556271,0.555048,0.551949
0.4827,0.617177,0.556215,0.554993,0.551894
0.4828,0.617115,0.55616,0.554937,0.551838
0.4829,0.617053,0.556104,0.554882,0.551783
0.483,0.616992,0.556048,0.554826,0.551728
0.4831,0.61693,0.555993,0.554771,0.551673
